UID,Datatype,Recipient,Condition,Class
8,14,11,3,0
8,14,14,4,1
9,1,1,0,1
9,1,2,0,1
9,1,3,0,1
9,1,5,0,1
9,1,4,0,1
9,1,7,0,1
9,1,8,0,1
9,1,6,0,1
9,1,9,0,1
9,1,10,0,1
9,1,11,0,1
9,1,12,0,1
9,1,12,0,1
9,1,14,0,1
9,1,15,0,1
9,1,14,0,1
9,1,14,4,1
9,1,14,1,1
9,1,14,2,1
9,1,14,3,1
9,1,14,5,1
9,1,15,0,1
9,1,15,4,1
9,1,15,1,1
9,1,15,2,1
9,1,15,3,1
9,1,15,5,1
9,3,1,0,0
9,3,2,0,0
9,3,3,0,0
9,3,4,0,0
9,3,5,0,0
9,3,6,0,1
9,3,7,0,0
9,3,8,0,0
9,3,9,0,0
9,3,10,0,1
9,3,11,0,1
9,3,11,4,0
9,3,11,1,0
9,3,11,2,0
9,3,11,3,0
9,3,11,5,0
9,3,12,0,1
9,3,12,4,1
9,3,12,1,0
9,3,12,2,1
9,3,12,3,1
9,3,12,5,1
9,3,15,0,1
9,3,15,4,1
9,3,15,1,1
9,3,15,2,1
9,3,15,3,1
9,3,15,5,1
9,6,1,0,0
9,6,2,0,0
9,6,3,0,0
9,6,4,0,0
9,6,5,0,0
9,6,6,0,0
9,6,7,0,0
9,6,8,0,0
9,6,9,0,0
9,6,10,0,0
9,6,11,0,0
9,6,12,0,0
9,6,12,0,1
9,6,14,0,1
9,6,15,0,1
9,6,12,0,1
9,6,12,4,1
9,6,12,1,1
9,6,12,2,1
9,6,12,3,1
9,6,12,5,1
9,6,14,0,1
9,6,14,4,1
9,6,14,1,1
9,6,14,2,1
9,6,14,3,1
9,6,14,5,1
9,10,1,0,0
9,10,2,0,0
9,10,3,0,0
9,10,4,0,0
9,10,5,0,0
9,10,6,0,1
9,10,7,0,1
9,10,8,0,0
9,10,9,0,0
9,10,10,0,1
9,10,11,0,0
9,10,12,0,0
9,10,12,0,1
9,10,14,0,1
9,10,15,0,1
9,10,11,0,0
9,10,11,4,0
9,10,11,1,0
9,10,11,2,0
9,10,11,3,0
9,10,11,5,0
9,10,12,0,1
9,10,12,4,1
9,10,12,1,1
9,10,12,2,1
9,10,12,3,1
9,10,12,5,1
9,10,14,0,1
9,10,14,4,1
9,10,14,1,1
9,10,14,2,1
9,10,14,3,1
9,10,14,5,1
9,10,15,0,1
9,10,15,4,1
9,10,15,1,1
9,10,15,2,1
9,10,15,3,1
9,10,15,5,1
9,13,1,0,1
9,13,2,0,0
9,13,5,0,1
9,13,3,0,1
9,13,4,0,0
9,13,7,0,1
9,13,8,0,1
9,13,6,0,1
9,13,9,0,1
9,13,10,0,1
9,13,11,0,0
9,13,11,4,0
9,13,11,1,0
9,13,11,2,0
9,13,11,3,0
9,13,11,5,0
9,13,12,0,0
9,13,12,4,0
9,13,12,1,0
9,13,12,2,0
9,13,12,3,0
9,13,12,5,0
9,13,12,0,1
9,13,12,4,1
9,13,12,1,1
9,13,12,2,1
9,13,12,3,1
9,13,12,5,1
9,14,1,0,0
9,14,2,0,0
9,14,3,0,0
9,14,4,0,0
9,14,5,0,0
9,14,6,0,1
9,14,7,0,1
9,14,8,0,1
9,14,9,0,0
9,14,10,0,1
9,14,11,0,0
9,14,12,0,0
9,14,12,0,1
9,14,14,0,1
9,14,15,0,1
9,14,12,0,1
9,14,12,4,1
9,14,12,1,1
9,14,12,2,1
9,14,12,3,1
9,14,12,5,1
9,14,14,0,1
9,14,14,4,1
9,14,14,1,1
9,14,14,2,1
9,14,14,3,1
9,14,14,5,1
10,3,1,0,1
10,3,2,0,0
10,3,3,0,1
10,3,4,0,1
10,3,5,0,1
10,3,6,0,1
10,3,7,0,1
10,3,8,0,1
10,3,9,0,1
10,3,10,0,1
10,3,11,0,1
10,3,11,4,1
10,3,11,1,1
10,3,11,2,1
10,3,11,3,1
10,3,11,5,1
10,3,12,0,1
10,3,12,4,1
10,3,12,1,1
10,3,12,2,1
10,3,12,3,1
10,3,12,5,1
10,3,15,0,1
10,3,15,4,1
10,3,15,1,1
10,3,15,2,1
10,3,15,3,1
10,3,15,5,1
10,4,1,0,1
10,4,2,0,0
10,4,3,0,1
10,4,4,0,0
10,4,5,0,1
10,4,6,0,1
10,4,7,0,1
10,4,8,0,1
10,4,10,0,1
10,4,9,0,1
10,4,1,0,1
10,4,2,0,0
10,4,3,0,1
10,4,4,0,0
10,4,5,0,1
10,4,6,0,1
10,4,7,0,1
10,4,8,0,1
10,4,9,0,1
10,4,10,0,1
10,4,11,0,1
10,4,12,0,1
10,4,12,0,1
10,4,14,0,1
10,4,15,0,1
10,4,14,0,1
10,4,14,4,1
10,4,14,1,1
10,4,14,2,1
10,4,14,3,1
10,4,14,5,1
10,7,1,0,1
10,7,2,0,1
10,7,3,0,1
10,7,4,0,1
10,7,5,0,1
10,7,6,0,1
10,7,7,0,1
10,7,8,0,1
10,7,9,0,1
10,7,10,0,1
10,7,11,0,1
10,7,12,0,1
10,7,12,0,1
10,7,14,0,1
10,7,15,0,1
10,7,11,0,1
10,7,11,4,0
10,7,11,1,0
10,7,11,2,0
10,7,11,3,1
10,7,11,5,0
10,7,14,0,1
10,7,14,4,0
10,7,14,1,1
10,7,14,2,1
10,7,14,3,1
10,7,14,5,0
10,9,1,0,0
10,9,2,0,0
10,9,3,0,0
10,9,4,0,1
10,9,5,0,0
10,9,6,0,1
10,9,7,0,1
10,9,8,0,0
10,9,9,0,1
10,9,10,0,1
10,9,12,0,1
10,9,12,4,1
10,9,12,1,1
10,9,12,2,1
10,9,12,3,1
10,9,12,5,1
10,9,12,0,1
10,9,12,4,1
10,9,12,1,1
10,9,12,2,1
10,9,12,3,1
10,9,12,5,1
10,9,15,0,1
10,9,15,4,1
10,9,15,1,1
10,9,15,2,1
10,9,15,3,1
10,9,15,5,1
10,12,11,0,1
10,12,11,4,1
10,12,11,1,1
10,12,11,2,1
10,12,11,3,1
10,12,11,5,1
10,12,12,0,1
10,12,12,4,1
10,12,12,1,1
10,12,12,2,1
10,12,12,3,1
10,12,12,5,1
10,12,14,0,1
10,12,14,4,1
10,12,14,1,1
10,12,14,2,1
10,12,14,3,1
10,12,14,5,1
10,12,15,0,1
10,12,15,4,0
10,12,15,1,0
10,12,15,2,0
10,12,15,3,0
10,12,15,5,0
10,13,1,0,0
10,13,2,0,0
10,13,3,0,1
10,13,5,0,0
10,13,4,0,0
10,13,7,0,1
10,13,8,0,0
10,13,6,0,1
10,13,9,0,0
10,13,10,0,1
10,13,11,0,0
10,13,12,0,1
10,13,12,0,1
10,13,14,0,1
10,13,15,0,0
10,13,12,0,1
10,13,12,4,1
10,13,12,1,1
10,13,12,2,1
10,13,12,3,1
10,13,12,5,1
10,13,14,0,1
10,13,14,4,1
10,13,14,1,1
10,13,14,2,1
10,13,14,3,1
10,13,14,5,1
11,1,1,0,0
11,1,2,0,0
11,1,3,0,0
11,1,5,0,0
11,1,4,0,1
11,1,7,0,1
11,1,8,0,0
11,1,6,0,1
11,1,9,0,1
11,1,10,0,1
11,1,11,0,0
11,1,12,0,0
11,1,12,0,0
11,1,14,0,1
11,1,15,0,0
11,1,12,0,1
11,1,12,4,0
11,1,12,1,0
11,1,12,2,0
11,1,12,3,0
11,1,12,5,0
11,1,12,0,0
11,1,12,4,0
11,1,12,1,0
11,1,12,2,0
11,1,12,3,0
11,1,12,5,0
11,2,1,0,0
11,2,2,0,0
11,2,3,0,0
11,2,4,0,1
11,2,5,0,1
11,2,6,0,1
11,2,7,0,1
11,2,8,0,0
11,2,9,0,1
11,2,10,0,1
11,2,1,0,0
11,2,2,0,0
11,2,3,0,0
11,2,4,0,1
11,2,5,0,1
11,2,6,0,1
11,2,7,0,1
11,2,8,0,0
11,2,9,0,1
11,2,10,0,1
11,2,12,0,1
11,2,12,4,0
11,2,12,1,0
11,2,12,2,0
11,2,12,3,1
11,2,12,5,0
11,2,12,0,1
11,2,12,4,0
11,2,12,1,0
11,2,12,2,0
11,2,12,3,1
11,2,12,5,0
11,7,11,0,0
11,7,12,0,0
11,7,12,0,0
11,7,14,0,1
11,7,15,0,1
11,7,12,0,1
11,7,12,4,0
11,7,12,1,0
11,7,12,2,0
11,7,12,3,0
11,7,12,5,0
11,7,12,0,1
11,7,12,4,1
11,7,12,1,1
11,7,12,2,1
11,7,12,3,1
11,7,12,5,1
11,7,15,0,0
11,7,15,4,0
11,7,15,1,0
11,7,15,2,0
11,7,15,3,0
11,7,15,5,0
11,9,1,0,0
11,9,2,0,0
11,9,3,0,0
11,9,4,0,0
11,9,5,0,1
11,9,6,0,1
11,9,7,0,0
11,9,8,0,0
11,9,9,0,1
11,9,10,0,1
11,9,11,0,0
11,9,12,0,0
11,9,12,0,1
11,9,14,0,1
11,9,15,0,0
11,9,12,0,1
11,9,12,4,1
11,9,12,1,1
11,9,12,2,1
11,9,12,3,1
11,9,12,5,1
11,9,15,0,0
11,9,15,4,0
11,9,15,1,0
11,9,15,2,0
11,9,15,3,0
11,9,15,5,0
11,11,1,0,0
11,11,2,0,0
11,11,3,0,0
11,11,4,0,1
11,11,5,0,1
11,11,6,0,1
11,11,7,0,0
11,11,8,0,0
11,11,9,0,1
11,11,10,0,1
11,11,1,0,1
11,11,2,0,0
11,11,3,0,1
11,11,4,0,1
11,11,5,0,1
11,11,6,0,1
11,11,7,0,1
11,11,8,0,0
11,11,9,0,1
11,11,10,0,1
11,11,11,0,1
11,11,12,0,0
11,11,12,0,1
11,11,14,0,1
11,11,15,0,1
11,11,12,0,0
11,11,12,4,0
11,11,12,1,0
11,11,12,2,0
11,11,12,3,0
11,11,12,5,0
11,14,1,0,0
11,14,2,0,0
11,14,3,0,0
11,14,4,0,0
11,14,5,0,0
11,14,6,0,1
11,14,7,0,0
11,14,8,0,0
11,14,9,0,1
11,14,10,0,1
11,14,1,0,0
11,14,2,0,0
11,14,3,0,0
11,14,4,0,0
11,14,5,0,0
11,14,6,0,1
11,14,7,0,1
11,14,8,0,0
11,14,9,0,1
11,14,10,0,1
11,14,11,0,0
11,14,12,0,0
11,14,12,0,1
11,14,14,0,1
11,14,15,0,1
11,14,12,0,0
11,14,12,4,0
11,14,12,1,0
11,14,12,2,0
11,14,12,3,0
11,14,12,5,0
12,2,1,0,1
12,2,2,0,1
12,2,3,0,1
12,2,4,0,1
12,2,5,0,1
12,2,6,0,1
12,2,7,0,1
12,2,8,0,1
12,2,9,0,1
12,2,10,0,1
12,2,11,0,1
12,2,11,4,1
12,2,11,1,1
12,2,11,2,1
12,2,11,3,1
12,2,11,5,1
12,2,12,0,1
12,2,12,4,1
12,2,12,1,1
12,2,12,2,1
12,2,12,3,1
12,2,12,5,1
12,2,14,0,1
12,2,14,4,1
12,2,14,1,1
12,2,14,2,1
12,2,14,3,1
12,2,14,5,1
12,5,1,0,1
12,5,2,0,0
12,5,5,0,0
12,5,4,0,0
12,5,3,0,1
12,5,7,0,1
12,5,8,0,1
12,5,6,0,1
12,5,9,0,1
12,5,10,0,1
12,5,11,0,0
12,5,12,0,0
12,5,12,0,1
12,5,14,0,1
12,5,15,0,1
12,5,11,0,0
12,5,11,4,0
12,5,11,1,0
12,5,11,2,0
12,5,11,3,0
12,5,11,5,0
12,5,12,0,0
12,5,12,4,0
12,5,12,1,0
12,5,12,2,0
12,5,12,3,0
12,5,12,5,0
12,6,1,0,1
12,6,2,0,1
12,6,3,0,1
12,6,4,0,1
12,6,5,0,1
12,6,6,0,1
12,6,7,0,1
12,6,8,0,1
12,6,9,0,1
12,6,10,0,1
12,6,1,0,1
12,6,2,0,1
12,6,3,0,1
12,6,4,0,1
12,6,5,0,1
12,6,6,0,1
12,6,7,0,1
12,6,8,0,1
12,6,9,0,1
12,6,10,0,1
12,6,11,0,1
12,6,11,4,1
12,6,11,1,1
12,6,11,2,1
12,6,11,3,1
12,6,11,5,1
12,6,12,0,1
12,6,12,4,1
12,6,12,1,1
12,6,12,2,1
12,6,12,3,1
12,6,12,5,1
12,8,1,0,0
12,8,2,0,0
12,8,3,0,0
12,8,4,0,0
12,8,5,0,0
12,8,6,0,0
12,8,7,0,0
12,8,8,0,0
12,8,9,0,0
12,8,10,0,0
12,8,1,0,0
12,8,2,0,0
12,8,3,0,0
12,8,4,0,0
12,8,5,0,0
12,8,6,0,0
12,8,7,0,0
12,8,8,0,0
12,8,9,0,0
12,8,10,0,0
12,8,11,0,1
12,8,11,4,1
12,8,11,1,1
12,8,11,2,1
12,8,11,3,1
12,8,11,5,1
12,8,12,0,1
12,8,12,4,1
12,8,12,1,1
12,8,12,2,1
12,8,12,3,1
12,8,12,5,1
12,11,1,0,0
12,11,2,0,0
12,11,3,0,0
12,11,4,0,1
12,11,5,0,0
12,11,6,0,1
12,11,7,0,1
12,11,8,0,1
12,11,9,0,1
12,11,10,0,1
12,11,1,0,0
12,11,2,0,0
12,11,3,0,0
12,11,4,0,0
12,11,5,0,1
12,11,6,0,1
12,11,7,0,0
12,11,8,0,0
12,11,9,0,1
12,11,10,0,1
12,11,11,0,0
12,11,12,0,0
12,11,12,0,1
12,11,14,0,0
12,11,15,0,0
12,11,15,0,1
12,11,15,4,1
12,11,15,1,1
12,11,15,2,1
12,11,15,3,1
12,11,15,5,1
12,15,1,0,0
12,15,2,0,0
12,15,3,0,0
12,15,4,0,0
12,15,5,0,0
12,15,6,0,0
12,15,7,0,0
12,15,8,0,0
12,15,9,0,0
12,15,10,0,0
12,15,12,0,1
12,15,12,4,1
12,15,12,1,1
12,15,12,2,1
12,15,12,3,1
12,15,12,5,1
12,15,14,0,1
12,15,14,4,1
12,15,14,1,1
12,15,14,2,1
12,15,14,3,1
12,15,14,5,1
12,15,15,0,1
12,15,15,4,1
12,15,15,1,1
12,15,15,2,1
12,15,15,3,1
12,15,15,5,1
13,1,1,0,1
13,1,2,0,1
13,1,3,0,1
13,1,5,0,1
13,1,4,0,1
13,1,7,0,1
13,1,8,0,1
13,1,6,0,1
13,1,9,0,1
13,1,10,0,1
13,1,11,0,1
13,1,12,0,1
13,1,12,0,1
13,1,14,0,1
13,1,15,0,1
13,1,11,0,1
13,1,11,4,1
13,1,11,1,1
13,1,11,2,1
13,1,11,3,1
13,1,11,5,1
13,1,14,0,1
13,1,14,4,1
13,1,14,1,1
13,1,14,2,1
13,1,14,3,1
13,1,14,5,1
13,4,1,0,0
13,4,2,0,0
13,4,3,0,0
13,4,4,0,0
13,4,5,0,0
13,4,6,0,1
13,4,7,0,0
13,4,8,0,0
13,4,10,0,1
13,4,9,0,0
13,4,12,0,1
13,4,12,4,1
13,4,12,1,1
13,4,12,2,1
13,4,12,3,1
13,4,12,5,1
13,4,12,0,1
13,4,12,4,1
13,4,12,1,1
13,4,12,2,1
13,4,12,3,1
13,4,12,5,1
13,4,15,0,1
13,4,15,4,0
13,4,15,1,1
13,4,15,2,0
13,4,15,3,1
13,4,15,5,0
13,7,1,0,0
13,7,2,0,0
13,7,3,0,0
13,7,4,0,0
13,7,5,0,0
13,7,6,0,1
13,7,7,0,0
13,7,8,0,0
13,7,9,0,1
13,7,10,0,1
13,7,1,0,0
13,7,2,0,0
13,7,3,0,0
13,7,4,0,0
13,7,5,0,0
13,7,6,0,0
13,7,7,0,0
13,7,8,0,0
13,7,9,0,1
13,7,10,0,1
13,7,12,0,1
13,7,12,4,1
13,7,12,1,1
13,7,12,2,1
13,7,12,3,1
13,7,12,5,1
13,7,15,0,1
13,7,15,4,1
13,7,15,1,0
13,7,15,2,1
13,7,15,3,1
13,7,15,5,0
13,10,1,0,0
13,10,2,0,0
13,10,3,0,1
13,10,4,0,0
13,10,5,0,1
13,10,6,0,1
13,10,7,0,0
13,10,8,0,0
13,10,9,0,1
13,10,10,0,1
13,10,11,0,1
13,10,12,0,0
13,10,12,0,1
13,10,14,0,1
13,10,15,0,1
13,10,12,0,1
13,10,12,4,0
13,10,12,1,0
13,10,12,2,0
13,10,12,3,0
13,10,12,5,0
13,10,12,0,1
13,10,12,4,1
13,10,12,1,1
13,10,12,2,1
13,10,12,3,1
13,10,12,5,1
13,10,14,0,1
13,10,14,4,1
13,10,14,1,1
13,10,14,2,1
13,10,14,3,1
13,10,14,5,1
13,10,15,0,0
13,10,15,4,0
13,10,15,1,0
13,10,15,2,0
13,10,15,3,0
13,10,15,5,0
13,12,1,0,0
13,12,2,0,0
13,12,3,0,0
13,12,4,0,0
13,12,5,0,0
13,12,6,0,0
13,12,7,0,0
13,12,8,0,0
13,12,9,0,0
13,12,10,0,0
13,12,1,0,0
13,12,2,0,0
13,12,3,0,0
13,12,4,0,0
13,12,5,0,0
13,12,6,0,0
13,12,7,0,0
13,12,8,0,0
13,12,9,0,0
13,12,10,0,0
13,12,11,0,0
13,12,11,4,0
13,12,11,1,0
13,12,11,2,0
13,12,11,3,0
13,12,11,5,0
13,12,15,0,0
13,12,15,4,0
13,12,15,1,0
13,12,15,2,0
13,12,15,3,0
13,12,15,5,0
13,15,1,0,0
13,15,2,0,0
13,15,3,0,0
13,15,4,0,0
13,15,5,0,0
13,15,6,0,0
13,15,7,0,0
13,15,8,0,0
13,15,9,0,0
13,15,10,0,0
13,15,1,0,0
13,15,2,0,0
13,15,3,0,0
13,15,4,0,0
13,15,5,0,0
13,15,6,0,0
13,15,7,0,0
13,15,7,0,0
13,15,8,0,0
13,15,9,0,0
13,15,10,0,0
13,15,12,0,1
13,15,12,4,0
13,15,12,1,0
13,15,12,2,0
13,15,12,3,1
13,15,12,5,0
13,15,14,0,1
13,15,14,4,0
13,15,14,1,0
13,15,14,2,0
13,15,14,3,0
13,15,14,5,0
13,3,1,0,0
13,3,2,0,0
13,3,3,0,0
13,3,4,0,0
13,3,5,0,0
13,3,6,0,1
13,3,7,0,0
13,3,8,0,0
13,3,9,0,0
13,3,10,0,1
13,3,11,0,1
13,3,11,4,0
13,3,11,1,0
13,3,11,2,0
13,3,11,3,0
13,3,11,5,0
13,3,14,0,1
13,3,14,4,0
13,3,14,1,0
13,3,14,2,0
13,3,14,3,0
13,3,14,5,0
13,3,15,0,1
13,3,15,4,0
13,3,15,1,0
13,3,15,2,0
13,3,15,3,0
13,3,15,5,0
13,4,1,0,0
13,4,2,0,0
13,4,3,0,0
13,4,4,0,0
13,4,5,0,0
13,4,6,0,1
13,4,7,0,1
13,4,8,0,0
13,4,10,0,1
13,4,9,0,0
13,4,11,0,1
13,4,12,0,1
13,4,12,0,1
13,4,14,0,1
13,4,15,0,1
13,4,11,0,1
13,4,11,4,1
13,4,11,1,1
13,4,11,2,1
13,4,11,3,1
13,4,11,5,1
13,4,12,0,1
13,4,12,4,1
13,4,12,1,1
13,4,12,2,1
13,4,12,3,1
13,4,12,5,1
13,7,11,0,1
13,7,12,0,1
13,7,12,0,1
13,7,14,0,1
13,7,15,0,1
13,7,11,0,1
13,7,11,4,1
13,7,11,1,1
13,7,11,2,1
13,7,11,3,1
13,7,11,5,1
13,7,14,0,1
13,7,14,4,1
13,7,14,1,1
13,7,14,2,1
13,7,14,3,1
13,7,14,5,1
13,7,15,0,1
13,7,15,4,0
13,7,15,1,0
13,7,15,2,0
13,7,15,3,0
13,7,15,5,0
13,8,1,0,0
13,8,2,0,0
13,8,3,0,0
13,8,4,0,0
13,8,5,0,0
13,8,6,0,0
13,8,7,0,0
13,8,8,0,0
13,8,9,0,0
13,8,10,0,0
13,8,11,0,0
13,8,12,0,0
13,8,12,0,1
13,8,14,0,1
13,8,15,0,1
13,8,11,0,1
13,8,11,4,0
13,8,11,1,0
13,8,11,2,0
13,8,11,3,0
13,8,11,5,0
13,8,15,0,1
13,8,15,4,0
13,8,15,1,0
13,8,15,2,0
13,8,15,3,0
13,8,15,5,0
13,13,1,0,0
13,13,2,0,0
13,13,5,0,0
13,13,3,0,0
13,13,4,0,0
13,13,7,0,0
13,13,8,0,0
13,13,6,0,0
13,13,9,0,0
13,13,10,0,0
13,13,1,0,0
13,13,2,0,0
13,13,3,0,0
13,13,5,0,0
13,13,4,0,0
13,13,7,0,0
13,13,8,0,0
13,13,6,0,0
13,13,9,0,0
13,13,10,0,0
13,13,12,0,1
13,13,12,4,0
13,13,12,1,0
13,13,12,2,0
13,13,12,3,0
13,13,12,5,0
13,13,15,0,1
13,13,15,4,0
13,13,15,1,0
13,13,15,2,0
13,13,15,3,0
13,13,15,5,0
13,14,1,0,0
13,14,2,0,0
13,14,3,0,0
13,14,4,0,0
13,14,5,0,0
13,14,6,0,0
13,14,7,0,0
13,14,8,0,0
13,14,9,0,0
13,14,10,0,0
13,14,11,0,1
13,14,12,0,1
13,14,12,0,1
13,14,14,0,1
13,14,15,0,1
13,14,11,0,1
13,14,11,4,0
13,14,11,1,0
13,14,11,2,0
13,14,11,3,0
13,14,11,5,0
13,14,14,0,1
13,14,14,4,1
13,14,14,1,1
13,14,14,2,1
13,14,14,3,1
13,14,14,5,1
14,2,1,0,1
14,2,2,0,1
14,2,3,0,1
14,2,4,0,1
14,2,5,0,1
14,2,6,0,1
14,2,7,0,1
14,2,8,0,1
14,2,9,0,1
14,2,10,0,1
14,2,11,0,1
14,2,11,4,1
14,2,11,1,1
14,2,11,2,1
14,2,11,3,1
14,2,11,5,1
14,2,12,0,1
14,2,12,4,1
14,2,12,1,1
14,2,12,2,1
14,2,12,3,1
14,2,12,5,1
14,2,15,0,1
14,2,15,4,1
14,2,15,1,1
14,2,15,2,1
14,2,15,3,1
14,2,15,5,1
14,4,11,0,1
14,4,12,0,1
14,4,12,0,1
14,4,14,0,1
14,4,15,0,0
14,4,12,0,1
14,4,12,4,1
14,4,12,1,1
14,4,12,2,1
14,4,12,3,1
14,4,12,5,1
14,4,14,0,1
14,4,14,4,1
14,4,14,1,1
14,4,14,2,1
14,4,14,3,1
14,4,14,5,1
14,4,15,0,1
14,4,15,4,1
14,4,15,1,1
14,4,15,2,1
14,4,15,3,1
14,4,15,5,1
14,7,1,0,1
14,7,2,0,1
14,7,3,0,1
14,7,4,0,1
14,7,5,0,1
14,7,6,0,1
14,7,7,0,1
14,7,8,0,1
14,7,9,0,1
14,7,10,0,1
14,7,11,0,1
14,7,12,0,1
14,7,12,0,1
14,7,14,0,1
14,7,15,0,1
14,7,12,0,1
14,7,12,4,0
14,7,12,1,0
14,7,12,2,0
14,7,12,3,1
14,7,12,5,1
14,7,15,0,1
14,7,15,4,1
14,7,15,1,1
14,7,15,2,1
14,7,15,3,1
14,7,15,5,1
14,9,1,0,1
14,9,2,0,1
14,9,3,0,1
14,9,4,0,1
14,9,5,0,1
14,9,6,0,1
14,9,7,0,1
14,9,8,0,1
14,9,9,0,1
14,9,10,0,1
14,9,1,0,1
14,9,2,0,1
14,9,3,0,1
14,9,4,0,1
14,9,5,0,1
14,9,6,0,1
14,9,7,0,1
14,9,8,0,1
14,9,9,0,1
14,9,10,0,1
14,9,11,4,1
14,9,11,1,1
14,9,11,2,1
14,9,11,3,1
14,9,11,5,1
14,9,12,0,1
14,9,12,4,1
14,9,12,1,1
14,9,12,2,1
14,9,12,3,1
14,9,12,5,1
14,12,1,0,1
14,12,2,0,1
14,12,3,0,1
14,12,4,0,1
14,12,5,0,1
14,12,6,0,1
14,12,7,0,1
14,12,8,0,1
14,12,9,0,1
14,12,10,0,1
14,12,12,0,1
14,12,12,4,1
14,12,12,1,1
14,12,12,2,1
14,12,12,3,1
14,12,12,5,1
14,12,12,0,1
14,12,12,4,1
14,12,12,1,1
14,12,12,2,1
14,12,12,3,1
14,12,12,5,1
14,12,14,0,1
14,12,14,4,1
14,12,14,1,1
14,12,14,2,1
14,12,14,3,1
14,12,14,5,1
14,13,1,0,1
14,13,2,0,0
14,13,3,0,1
14,13,5,0,1
14,13,4,0,1
14,13,7,0,1
14,13,8,0,1
14,13,6,0,1
14,13,9,0,1
14,13,10,0,1
14,13,11,0,1
14,13,11,4,1
14,13,11,1,1
14,13,11,2,1
14,13,11,3,1
14,13,11,5,1
14,13,12,0,1
14,13,12,4,1
14,13,12,1,1
14,13,12,2,1
14,13,12,3,1
14,13,12,5,1
14,13,12,0,1
14,13,12,4,1
14,13,12,1,1
14,13,12,2,1
14,13,12,3,1
14,13,12,5,1
14,1,1,0,1
14,1,2,0,0
14,1,3,0,1
14,1,5,0,1
14,1,4,0,1
14,1,7,0,1
14,1,8,0,1
14,1,6,0,1
14,1,9,0,1
14,1,10,0,1
14,1,11,0,1
14,1,11,4,1
14,1,11,1,1
14,1,11,2,1
14,1,11,3,1
14,1,11,5,1
14,1,12,0,1
14,1,12,4,1
14,1,12,1,1
14,1,12,2,1
14,1,12,3,1
14,1,12,5,1
14,1,14,0,1
14,1,14,4,1
14,1,14,1,1
14,1,14,2,1
14,1,14,3,1
14,1,14,5,1
14,2,1,0,1
14,2,2,0,0
14,2,3,0,1
14,2,4,0,1
14,2,5,0,0
14,2,6,0,1
14,2,7,0,1
14,2,8,0,1
14,2,9,0,1
14,2,10,0,1
14,2,11,0,1
14,2,12,0,1
14,2,12,0,1
14,2,14,0,1
14,2,15,0,1
14,2,12,0,1
14,2,12,4,1
14,2,12,1,1
14,2,12,2,1
14,2,12,3,1
14,2,12,5,1
14,2,14,0,1
14,2,14,4,1
14,2,14,1,1
14,2,14,2,1
14,2,14,3,1
14,2,14,5,1
14,7,1,0,0
14,7,2,0,0
14,7,3,0,0
14,7,4,0,0
14,7,5,0,0
14,7,6,0,0
14,7,7,0,0
14,7,8,0,0
14,7,9,0,0
14,7,10,0,0
14,7,11,0,1
14,7,12,0,1
14,7,12,0,1
14,7,14,0,1
14,7,15,0,1
14,7,12,0,1
14,7,12,4,1
14,7,12,1,1
14,7,12,2,1
14,7,12,3,1
14,7,12,5,1
14,7,12,0,1
14,7,12,4,1
14,7,12,1,1
14,7,12,2,1
14,7,12,3,1
14,7,12,5,1
14,9,11,0,1
14,9,12,0,1
14,9,12,0,1
14,9,14,0,1
14,9,15,0,1
14,9,11,4,1
14,9,11,1,1
14,9,11,2,1
14,9,11,3,1
14,9,11,5,1
14,9,14,0,1
14,9,14,4,1
14,9,14,1,1
14,9,14,2,1
14,9,14,3,1
14,9,14,5,1
14,9,15,0,1
14,9,15,4,1
14,9,15,1,1
14,9,15,2,1
14,9,15,3,1
14,9,15,5,1
14,11,1,0,1
14,11,2,0,1
14,11,3,0,1
14,11,4,0,1
14,11,5,0,1
14,11,6,0,1
14,11,7,0,1
14,11,8,0,1
14,11,9,0,1
14,11,10,0,1
14,11,1,0,0
14,11,2,0,0
14,11,3,0,1
14,11,4,0,1
14,11,5,0,1
14,11,6,0,1
14,11,7,0,0
14,11,8,0,0
14,11,9,0,1
14,11,10,0,1
14,11,11,0,1
14,11,11,4,1
14,11,11,1,1
14,11,11,2,1
14,11,11,3,1
14,11,11,5,1
14,11,12,0,1
14,11,12,4,1
14,11,12,1,0
14,11,12,2,0
14,11,12,3,1
14,11,12,5,0
14,13,1,0,1
14,13,2,0,0
14,13,5,0,0
14,13,3,0,1
14,13,4,0,0
14,13,7,0,1
14,13,8,0,1
14,13,6,0,1
14,13,9,0,1
14,13,10,0,1
14,13,1,0,0
14,13,2,0,0
14,13,3,0,1
14,13,5,0,0
14,13,4,0,0
14,13,7,0,0
14,13,8,0,0
14,13,6,0,1
14,13,9,0,0
14,13,10,0,1
14,13,12,0,0
14,13,12,4,0
14,13,12,1,0
14,13,12,2,0
14,13,12,3,0
14,13,12,5,0
14,13,12,0,1
14,13,12,4,1
14,13,12,1,1
14,13,12,2,1
14,13,12,3,1
14,13,12,5,1
15,2,1,0,1
15,2,2,0,1
15,2,3,0,1
15,2,4,0,1
15,2,5,0,1
15,2,6,0,1
15,2,7,0,1
15,2,8,0,1
15,2,9,0,1
15,2,10,0,1
15,2,11,0,1
15,2,12,0,1
15,2,12,0,1
15,2,14,0,1
15,2,15,0,1
15,2,12,0,1
15,2,12,4,1
15,2,12,1,0
